Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
8920|CA-2016-160276|2016-04-02|2016-04-08|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Virginia Beach|Virginia|23464.0|South|FUR-FU-10003192|Furniture|Furnishings|Luxo Adjustable Task Clamp Lamp|177.68|2|0.0|46.196799999999996
8921|CA-2016-132983|2016-04-28|2016-05-03|Standard Class|DS-13180|David Smith|Corporate|United States|Jamestown|New York|14701.0|East|TEC-AC-10000736|Technology|Accessories|Logitech G600 MMO Gaming Mouse|159.98|2|0.0|57.5928
8922|CA-2018-145709|2018-10-04|2018-10-08|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Coral Gables|Florida|33134.0|South|TEC-PH-10003095|Technology|Phones|Samsung HM1900 Bluetooth Headset|52.67999999999999|3|0.2|19.755
8923|CA-2018-145709|2018-10-04|2018-10-08|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Coral Gables|Florida|33134.0|South|FUR-FU-10002885|Furniture|Furnishings|Magna Visual Magnetic Picture Hangers|11.568000000000001|3|0.2|2.602800000000001
8924|CA-2019-133928|2019-06-11|2019-06-17|Standard Class|ZC-21910|Zuschuss Carroll|Consumer|United States|Hickory|North Carolina|28601.0|South|OFF-BI-10001525|Office Supplies|Binders|"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"|4.572000000000001|4|0.7|-3.8100000000000005
8925|CA-2018-168032|2018-01-30|2018-02-03|Standard Class|DF-13135|David Flashing|Consumer|United States|Rockford|Illinois|61107.0|Central|TEC-PH-10004241|Technology|Phones|Nokia Lumia 1020|1439.968|4|0.2|143.99680000000006
8926|CA-2018-168032|2018-01-30|2018-02-03|Standard Class|DF-13135|David Flashing|Consumer|United States|Rockford|Illinois|61107.0|Central|OFF-BI-10000546|Office Supplies|Binders|Avery Durable Binders|1.7279999999999995|3|0.8|-2.678399999999999
8927|CA-2018-168032|2018-01-30|2018-02-03|Standard Class|DF-13135|David Flashing|Consumer|United States|Rockford|Illinois|61107.0|Central|FUR-TA-10004256|Furniture|Tables|Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables|626.0999999999999|3|0.5|-538.446
8928|CA-2017-143616|2017-09-27|2017-09-29|Second Class|SS-20140|Saphhira Shifley|Corporate|United States|Seattle|Washington|98103.0|West|OFF-AR-10002067|Office Supplies|Art|Newell 334|99.2|5|0.0|25.792
8929|US-2017-168704|2017-04-13|2017-04-17|Standard Class|FP-14320|Frank Preis|Consumer|United States|Huntsville|Texas|77340.0|Central|FUR-TA-10000688|Furniture|Tables|Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base|609.9799999999999|4|0.3|-113.28200000000004
8930|US-2017-168704|2017-04-13|2017-04-17|Standard Class|FP-14320|Frank Preis|Consumer|United States|Huntsville|Texas|77340.0|Central|FUR-TA-10002530|Furniture|Tables|"Iceberg OfficeWorks 42"" Round Tables"|211.37199999999999|2|0.3|-45.29400000000001
8931|US-2017-168704|2017-04-13|2017-04-17|Standard Class|FP-14320|Frank Preis|Consumer|United States|Huntsville|Texas|77340.0|Central|TEC-PH-10001061|Technology|Phones|Apple iPhone 5C|239.976|3|0.2|17.998199999999997
8932|CA-2019-143252|2019-12-18|2019-12-24|Standard Class|HE-14800|Harold Engle|Corporate|United States|Milwaukee|Wisconsin|53209.0|Central|FUR-FU-10001057|Furniture|Furnishings|Tensor Track Tree Floor Lamp|99.94999999999999|5|0.0|22.9885
8933|CA-2019-143252|2019-12-18|2019-12-24|Standard Class|HE-14800|Harold Engle|Corporate|United States|Milwaukee|Wisconsin|53209.0|Central|TEC-AC-10002331|Technology|Accessories|Maxell 74 Minute CDR, 10/Pack|29.339999999999996|3|0.0|10.855799999999999
8934|CA-2018-102134|2018-03-14|2018-03-19|Standard Class|SP-20545|Sibella Parks|Corporate|United States|Green Bay|Wisconsin|54302.0|Central|FUR-FU-10003724|Furniture|Furnishings|Westinghouse Clip-On Gooseneck Lamps|16.74|2|0.0|4.352399999999999
8935|CA-2019-130036|2019-08-27|2019-08-27|Same Day|BP-11185|Ben Peterman|Corporate|United States|Philadelphia|Pennsylvania|19120.0|East|OFF-PA-10000528|Office Supplies|Paper|Xerox 1981|12.672|3|0.2|3.96
8936|CA-2019-130036|2019-08-27|2019-08-27|Same Day|BP-11185|Ben Peterman|Corporate|United States|Philadelphia|Pennsylvania|19120.0|East|TEC-AC-10001908|Technology|Accessories|Logitech Wireless Headset h800|1119.8880000000001|14|0.2|209.97899999999993
8937|CA-2017-134117|2017-12-17|2017-12-19|Second Class|PG-18895|Paul Gonzalez|Consumer|United States|Los Angeles|California|90008.0|West|OFF-AR-10003903|Office Supplies|Art|Sanford 52201 APSCO Electric Pencil Sharpener|204.85|5|0.0|53.261
8938|CA-2017-134117|2017-12-17|2017-12-19|Second Class|PG-18895|Paul Gonzalez|Consumer|United States|Los Angeles|California|90008.0|West|TEC-PH-10004908|Technology|Phones|Panasonic KX TS3282W Corded phone|135.984|2|0.2|16.997999999999983
8939|CA-2017-134117|2017-12-17|2017-12-19|Second Class|PG-18895|Paul Gonzalez|Consumer|United States|Los Angeles|California|90008.0|West|OFF-AR-10001940|Office Supplies|Art|Sanford Colorific Eraseable Coloring Pencils, 12 Count|16.4|5|0.0|7.0520000000000005
8940|CA-2017-134117|2017-12-17|2017-12-19|Second Class|PG-18895|Paul Gonzalez|Consumer|United States|Los Angeles|California|90008.0|West|OFF-BI-10002026|Office Supplies|Binders|Avery Arch Ring Binders|92.96000000000001|2|0.2|31.373999999999995
8941|CA-2016-130918|2016-08-22|2016-08-24|Second Class|JP-15520|Jeremy Pistek|Consumer|United States|North Miami|Florida|33161.0|South|OFF-SU-10003936|Office Supplies|Supplies|Acme Serrated Blade Letter Opener|7.6320000000000014|3|0.2|-1.8126000000000002
8942|CA-2018-159023|2018-11-03|2018-11-05|First Class|NW-18400|Natalie Webber|Consumer|United States|Portland|Oregon|97206.0|West|OFF-BI-10002813|Office Supplies|Binders|Avery Reinforcements for Hole-Punch Pages|4.158|7|0.7|-3.465
8943|CA-2018-159023|2018-11-03|2018-11-05|First Class|NW-18400|Natalie Webber|Consumer|United States|Portland|Oregon|97206.0|West|TEC-MA-10003337|Technology|Machines|Okidata B401 Printer|179.99100000000004|3|0.7|-251.98739999999992
8944|CA-2019-111717|2019-10-10|2019-10-16|Standard Class|SW-20245|Scot Wooten|Consumer|United States|Aurora|Illinois|60505.0|Central|FUR-CH-10001545|Furniture|Chairs|Hon Comfortask Task/Swivel Chairs|239.358|3|0.3|-47.8716
8945|CA-2016-154592|2016-12-07|2016-12-08|First Class|EH-14005|Erica Hernandez|Home Office|United States|San Francisco|California|94109.0|West|OFF-PA-10000062|Office Supplies|Paper|Green Bar Computer Printout Paper|164.88|3|0.0|80.7912
8946|CA-2016-128622|2016-11-15|2016-11-17|Second Class|SC-20260|Scott Cohen|Corporate|United States|San Francisco|California|94110.0|West|OFF-SU-10001574|Office Supplies|Supplies|Acme Value Line Scissors|10.95|3|0.0|3.2849999999999993
8947|CA-2019-148355|2019-12-24|2019-12-28|Standard Class|NC-18535|Nick Crebassa|Corporate|United States|New Bedford|Massachusetts|2740.0|East|OFF-PA-10001972|Office Supplies|Paper|Xerox 214|19.44|3|0.0|9.3312
8948|CA-2019-148355|2019-12-24|2019-12-28|Standard Class|NC-18535|Nick Crebassa|Corporate|United States|New Bedford|Massachusetts|2740.0|East|OFF-BI-10000201|Office Supplies|Binders|Avery Triangle Shaped Sheet Lifters, Black, 2/Pack|12.3|5|0.0|6.15
8949|CA-2016-132913|2016-12-24|2016-12-26|First Class|AS-10090|Adam Shillingsburg|Consumer|United States|San Diego|California|92037.0|West|OFF-AP-10003278|Office Supplies|Appliances|Belkin 7-Outlet SurgeMaster Home Series|13.97|1|0.0|3.632200000000001
8950|CA-2019-150910|2019-12-22|2019-12-28|Standard Class|JL-15130|Jack Lebron|Consumer|United States|Jackson|Tennessee|38301.0|South|FUR-TA-10002903|Furniture|Tables|"Bevis Round Bullnose 29"" High Table Top"|934.9559999999999|6|0.4|-249.3216
8951|CA-2019-150910|2019-12-22|2019-12-28|Standard Class|JL-15130|Jack Lebron|Consumer|United States|Jackson|Tennessee|38301.0|South|TEC-AC-10001013|Technology|Accessories|Logitech ClearChat Comfort/USB Headset H390|46.864000000000004|2|0.2|7.615399999999994
8952|CA-2019-150910|2019-12-22|2019-12-28|Standard Class|JL-15130|Jack Lebron|Consumer|United States|Jackson|Tennessee|38301.0|South|OFF-ST-10000918|Office Supplies|Storage|Crate-A-Files|26.160000000000004|3|0.2|1.961999999999998
8953|CA-2019-150910|2019-12-22|2019-12-28|Standard Class|JL-15130|Jack Lebron|Consumer|United States|Jackson|Tennessee|38301.0|South|OFF-AR-10001419|Office Supplies|Art|Newell 325|23.128|7|0.2|2.8909999999999982
8954|CA-2019-150910|2019-12-22|2019-12-28|Standard Class|JL-15130|Jack Lebron|Consumer|United States|Jackson|Tennessee|38301.0|South|OFF-AP-10003266|Office Supplies|Appliances|Holmes Replacement Filter for HEPA Air Cleaner, Large Room|59.24|5|0.2|16.290999999999997
8955|CA-2016-156790|2016-08-08|2016-08-10|Second Class|VG-21790|Vivek Gonzalez|Consumer|United States|Jacksonville|Florida|32216.0|South|FUR-BO-10000468|Furniture|Bookcases|O'Sullivan 2-Shelf Heavy-Duty Bookcases|155.45600000000002|4|0.2|-7.7727999999999895
8956|CA-2016-126480|2016-09-20|2016-09-24|Standard Class|HG-14965|Henry Goldwyn|Corporate|United States|San Diego|California|92024.0|West|OFF-PA-10004610|Office Supplies|Paper|Xerox 1900|8.56|2|0.0|3.8519999999999994
8957|CA-2019-105620|2019-12-25|2019-12-28|First Class|JH-15430|Jennifer Halladay|Consumer|United States|Hialeah|Florida|33012.0|South|FUR-FU-10004963|Furniture|Furnishings|Eldon 400 Class Desk Accessories, Black Carbon|21.0|3|0.2|5.775000000000002
8958|CA-2019-105620|2019-12-25|2019-12-28|First Class|JH-15430|Jennifer Halladay|Consumer|United States|Hialeah|Florida|33012.0|South|TEC-MA-10004626|Technology|Machines|Lexmark 20R1285 X6650 Wireless All-in-One Printer|120.0|2|0.5|-7.200000000000003
8959|CA-2019-150266|2019-11-25|2019-11-30|Standard Class|RO-19780|Rose O'Brian|Consumer|United States|Houston|Texas|77070.0|Central|TEC-PH-10003437|Technology|Phones|Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with|299.96|5|0.2|37.49499999999996
8960|CA-2019-150266|2019-11-25|2019-11-30|Standard Class|RO-19780|Rose O'Brian|Consumer|United States|Houston|Texas|77070.0|Central|OFF-AP-10002867|Office Supplies|Appliances|Fellowes Command Center 5-outlet power strip|67.83999999999999|5|0.8|-179.776
8961|CA-2019-150266|2019-11-25|2019-11-30|Standard Class|RO-19780|Rose O'Brian|Consumer|United States|Houston|Texas|77070.0|Central|FUR-CH-10002126|Furniture|Chairs|Hon Deluxe Fabric Upholstered Stacking Chairs|853.9299999999998|5|0.3|-24.39799999999991
8962|CA-2019-150266|2019-11-25|2019-11-30|Standard Class|RO-19780|Rose O'Brian|Consumer|United States|Houston|Texas|77070.0|Central|OFF-AR-10001761|Office Supplies|Art|Avery Hi-Liter Smear-Safe Highlighters|18.688|4|0.2|3.7375999999999996
8963|CA-2018-157280|2018-11-05|2018-11-07|First Class|LW-17125|Liz Willingham|Consumer|United States|Virginia Beach|Virginia|23464.0|South|FUR-FU-10004665|Furniture|Furnishings|3M Polarizing Task Lamp with Clamp Arm, Light Gray|273.96|2|0.0|71.2296
8964|CA-2018-157280|2018-11-05|2018-11-07|First Class|LW-17125|Liz Willingham|Consumer|United States|Virginia Beach|Virginia|23464.0|South|TEC-AC-10000057|Technology|Accessories|Microsoft Natural Ergonomic Keyboard 4000|89.97|3|0.0|18.893699999999995
8965|CA-2018-157280|2018-11-05|2018-11-07|First Class|LW-17125|Liz Willingham|Consumer|United States|Virginia Beach|Virginia|23464.0|South|FUR-FU-10003806|Furniture|Furnishings|"Tenex Chairmat w/ Average Lip, 45"" x 53"""|756.8000000000001|5|0.0|75.67999999999998
8966|CA-2019-106691|2019-11-06|2019-11-12|Standard Class|CC-12370|Christopher Conant|Consumer|United States|Houston|Texas|77070.0|Central|OFF-BI-10000145|Office Supplies|Binders|Zipper Ring Binder Pockets|1.2479999999999998|2|0.8|-1.934400000000001
8967|CA-2018-134180|2018-11-03|2018-11-07|Standard Class|JP-16135|Julie Prescott|Home Office|United States|Philadelphia|Pennsylvania|19120.0|East|TEC-AC-10000892|Technology|Accessories|NETGEAR N750 Dual Band Wi-Fi Gigabit Router|72.0|1|0.2|14.399999999999999
8968|CA-2018-134180|2018-11-03|2018-11-07|Standard Class|JP-16135|Julie Prescott|Home Office|United States|Philadelphia|Pennsylvania|19120.0|East|FUR-CH-10004886|Furniture|Chairs|Bevis Steel Folding Chairs|470.155|7|0.3|-13.432999999999993
8969|CA-2016-166730|2016-12-30|2017-01-01|First Class|DD-13570|Dorothy Dickinson|Consumer|United States|Memphis|Tennessee|38109.0|South|OFF-ST-10002554|Office Supplies|Storage|Tennsco Industrial Shelving|39.128|1|0.2|-8.803799999999999
8970|CA-2019-157469|2019-12-02|2019-12-07|Standard Class|ES-14080|Erin Smith|Corporate|United States|Lakewood|Ohio|44107.0|East|OFF-AR-10001662|Office Supplies|Art|Rogers Handheld Barrel Pencil Sharpener|19.728|9|0.2|1.7262000000000022
8971|CA-2019-157469|2019-12-02|2019-12-07|Standard Class|ES-14080|Erin Smith|Corporate|United States|Lakewood|Ohio|44107.0|East|TEC-PH-10004531|Technology|Phones|AT&T CL2909|151.188|2|0.4|-25.198000000000008
8972|CA-2019-122308|2019-03-24|2019-03-28|Standard Class|MV-17485|Mark Van Huff|Consumer|United States|New York City|New York|10011.0|East|FUR-CH-10000665|Furniture|Chairs|Global Airflow Leather Mesh Back Chair, Black|271.764|2|0.1|60.39199999999997
8973|US-2016-149034|2016-11-19|2016-11-21|First Class|RD-19900|Ruben Dartt|Consumer|United States|Philadelphia|Pennsylvania|19120.0|East|TEC-AC-10003023|Technology|Accessories|Logitech G105 Gaming Keyboard|47.496|1|0.2|-1.187400000000002
8974|CA-2019-159226|2019-04-25|2019-04-27|Second Class|RL-19615|Rob Lucas|Consumer|United States|Los Angeles|California|90008.0|West|FUR-BO-10004709|Furniture|Bookcases|Bush Westfield Collection Bookcases, Medium Cherry Finish|344.98099999999994|7|0.15|28.410200000000017
8975|CA-2019-156622|2019-11-23|2019-11-26|First Class|JP-15460|Jennifer Patt|Corporate|United States|Dallas|Texas|75220.0|Central|OFF-PA-10000477|Office Supplies|Paper|Xerox 22|36.28800000000001|7|0.2|12.700800000000001
8976|CA-2019-156622|2019-11-23|2019-11-26|First Class|JP-15460|Jennifer Patt|Corporate|United States|Dallas|Texas|75220.0|Central|OFF-PA-10002923|Office Supplies|Paper|Xerox 1942|78.304|2|0.2|29.363999999999997
8977|CA-2019-156622|2019-11-23|2019-11-26|First Class|JP-15460|Jennifer Patt|Corporate|United States|Dallas|Texas|75220.0|Central|FUR-TA-10003008|Furniture|Tables|Lesro Round Back Collection Coffee Table, End Table|127.785|1|0.3|-31.03349999999999
8978|CA-2019-156622|2019-11-23|2019-11-26|First Class|JP-15460|Jennifer Patt|Corporate|United States|Dallas|Texas|75220.0|Central|OFF-BI-10003707|Office Supplies|Binders|Aluminum Screw Posts|6.103999999999998|2|0.8|-9.156
8979|CA-2016-119529|2016-11-03|2016-11-05|Second Class|DM-13345|Denise Monton|Corporate|United States|Orange|New Jersey|7050.0|East|OFF-BI-10000546|Office Supplies|Binders|Avery Durable Binders|5.76|2|0.0|2.8224
8980|CA-2017-150413|2017-10-19|2017-10-24|Second Class|CS-11860|Cari Schnelling|Consumer|United States|Dallas|Texas|75220.0|Central|OFF-BI-10000404|Office Supplies|Binders|Avery Printable Repositionable Plastic Tabs|1.7199999999999995|1|0.8|-2.838
8981|CA-2016-108182|2016-02-06|2016-02-10|Second Class|DL-13315|Delfina Latchford|Consumer|United States|Romeoville|Illinois|60441.0|Central|OFF-BI-10001196|Office Supplies|Binders|Avery Flip-Chart Easel Binder, Black|8.951999999999998|2|0.8|-14.770800000000001
8982|CA-2018-110898|2018-03-06|2018-03-12|Standard Class|LC-16870|Lena Cacioppo|Consumer|United States|Chicago|Illinois|60623.0|Central|OFF-AP-10001626|Office Supplies|Appliances|Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags|2.3339999999999996|3|0.8|-6.3018
8983|CA-2018-110898|2018-03-06|2018-03-12|Standard Class|LC-16870|Lena Cacioppo|Consumer|United States|Chicago|Illinois|60623.0|Central|OFF-BI-10004656|Office Supplies|Binders|Peel & Stick Add-On Corner Pockets|1.7279999999999998|4|0.8|-2.764800000000001
8984|CA-2018-110898|2018-03-06|2018-03-12|Standard Class|LC-16870|Lena Cacioppo|Consumer|United States|Chicago|Illinois|60623.0|Central|FUR-FU-10003773|Furniture|Furnishings|Eldon Cleatmat Plus Chair Mats for High Pile Carpets|159.04|5|0.6|-194.824
8985|CA-2018-110898|2018-03-06|2018-03-12|Standard Class|LC-16870|Lena Cacioppo|Consumer|United States|Chicago|Illinois|60623.0|Central|FUR-TA-10000849|Furniture|Tables|Bevis Rectangular Conference Tables|145.98|2|0.5|-99.26639999999998
8986|CA-2017-123092|2017-12-03|2017-12-07|Standard Class|JG-15115|Jack Garza|Consumer|United States|Jacksonville|North Carolina|28540.0|South|FUR-FU-10000222|Furniture|Furnishings|"Seth Thomas 16"" Steel Case Clock"|77.952|3|0.2|12.667199999999994
8987|CA-2017-123092|2017-12-03|2017-12-07|Standard Class|JG-15115|Jack Garza|Consumer|United States|Jacksonville|North Carolina|28540.0|South|OFF-BI-10001718|Office Supplies|Binders|GBC DocuBind P50 Personal Binding Machine|95.97000000000001|5|0.7|-73.57699999999997
8988|CA-2017-123092|2017-12-03|2017-12-07|Standard Class|JG-15115|Jack Garza|Consumer|United States|Jacksonville|North Carolina|28540.0|South|TEC-PH-10001700|Technology|Phones|Panasonic KX-TG6844B Expandable Digital Cordless Telephone|105.584|2|0.2|9.238600000000005
8989|CA-2017-123092|2017-12-03|2017-12-07|Standard Class|JG-15115|Jack Garza|Consumer|United States|Jacksonville|North Carolina|28540.0|South|OFF-AR-10004078|Office Supplies|Art|Newell 312|9.344|2|0.2|1.1679999999999997
8990|US-2017-128587|2017-12-24|2017-12-30|Standard Class|HM-14860|Harry Marie|Corporate|United States|Springfield|Missouri|65807.0|Central|FUR-FU-10003026|Furniture|Furnishings|Eldon Regeneration Recycled Desk Accessories, Black|9.68|2|0.0|3.7752
8991|US-2017-128587|2017-12-24|2017-12-30|Standard Class|HM-14860|Harry Marie|Corporate|United States|Springfield|Missouri|65807.0|Central|TEC-CO-10003763|Technology|Copiers|Canon PC1060 Personal Laser Copier|4899.93|7|0.0|2302.9671
8992|US-2019-139577|2019-10-01|2019-10-06|Standard Class|TN-21040|Tanja Norvell|Home Office|United States|San Francisco|California|94110.0|West|TEC-AC-10004708|Technology|Accessories|Sony 32GB Class 10 Micro SDHC R40 Memory Card|104.75|5|0.0|21.9975
8993|CA-2019-159100|2019-10-16|2019-10-21|Standard Class|VP-21760|Victoria Pisteka|Corporate|United States|Columbia|Tennessee|38401.0|South|TEC-AC-10003499|Technology|Accessories|Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive|18.528000000000002|2|0.2|4.4004
8994|CA-2019-159100|2019-10-16|2019-10-21|Standard Class|VP-21760|Victoria Pisteka|Corporate|United States|Columbia|Tennessee|38401.0|South|FUR-TA-10001950|Furniture|Tables|Balt Solid Wood Round Tables|1875.258|7|0.4|-968.8833
8995|CA-2016-109043|2016-08-15|2016-08-17|First Class|CS-12355|Christine Sundaresam|Consumer|United States|Hollywood|Florida|33021.0|South|OFF-PA-10000312|Office Supplies|Paper|Xerox 1955|91.36000000000001|5|0.2|29.691999999999993
8996|CA-2016-109043|2016-08-15|2016-08-17|First Class|CS-12355|Christine Sundaresam|Consumer|United States|Hollywood|Florida|33021.0|South|OFF-AP-10004708|Office Supplies|Appliances|Fellowes Superior 10 Outlet Split Surge Protector|152.24|5|0.2|17.12699999999999
8997|US-2019-116491|2019-11-11|2019-11-13|First Class|PG-18820|Patrick Gardner|Consumer|United States|Dallas|Texas|75081.0|Central|TEC-PH-10004531|Technology|Phones|OtterBox Commuter Series Case - iPhone 5 & 5s|35.184|2|0.2|12.3144
8998|CA-2019-122763|2019-03-20|2019-03-20|Same Day|HG-14845|Harry Greene|Consumer|United States|Houston|Texas|77041.0|Central|OFF-PA-10000474|Office Supplies|Paper|Easy-staple paper|56.704|2|0.2|19.137599999999992
8999|CA-2019-122763|2019-03-20|2019-03-20|Same Day|HG-14845|Harry Greene|Consumer|United States|Houston|Texas|77041.0|Central|OFF-PA-10002377|Office Supplies|Paper|Xerox 1916|274.064|7|0.2|102.77399999999999
9000|CA-2019-137785|2019-05-13|2019-05-17|Standard Class|MH-18115|Mick Hernandez|Home Office|United States|Philadelphia|Pennsylvania|19140.0|East|FUR-CH-10001482|Furniture|Chairs|Office Star - Mesh Screen back chair with Vinyl seat|458.42999999999995|5|0.3|-124.431
9001|CA-2016-133389|2016-06-22|2016-06-22|Same Day|TB-21280|Toby Braunhardt|Consumer|United States|Phoenix|Arizona|85023.0|West|OFF-BI-10001553|Office Supplies|Binders|SpineVue Locking Slant-D Ring Binders by Cardinal|8.226|3|0.7|-6.032399999999999
9002|CA-2016-103807|2016-12-02|2016-12-09|Standard Class|EM-13825|Elizabeth Moffitt|Corporate|United States|Sandy Springs|Georgia|30328.0|South|TEC-AC-10000199|Technology|Accessories|Kingston Digital DataTraveler 8GB USB 2.0|5.95|1|0.0|0.8330000000000002
9003|CA-2016-103807|2016-12-02|2016-12-09|Standard Class|EM-13825|Elizabeth Moffitt|Corporate|United States|Sandy Springs|Georgia|30328.0|South|OFF-PA-10002195|Office Supplies|Paper|"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"|15.24|3|0.0|7.1628
9004|CA-2017-102855|2017-04-05|2017-04-06|Same Day|JF-15415|Jennifer Ferguson|Consumer|United States|Spokane|Washington|99207.0|West|TEC-AC-10001767|Technology|Accessories|SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card|239.94|6|0.0|26.393399999999986
9005|CA-2017-102855|2017-04-05|2017-04-06|Same Day|JF-15415|Jennifer Ferguson|Consumer|United States|Spokane|Washington|99207.0|West|OFF-AR-10002467|Office Supplies|Art|Dixon Ticonderoga Pencils|23.84|8|0.0|6.436800000000002
9006|CA-2019-107825|2019-11-18|2019-11-18|Same Day|NB-18655|Nona Balk|Corporate|United States|Milwaukee|Wisconsin|53209.0|Central|OFF-ST-10001321|Office Supplies|Storage|Decoflex Hanging Personal Folder File, Blue|92.52|6|0.0|24.980400000000007
9007|CA-2019-107825|2019-11-18|2019-11-18|Same Day|NB-18655|Nona Balk|Corporate|United States|Milwaukee|Wisconsin|53209.0|Central|OFF-ST-10000777|Office Supplies|Storage|Companion Letter/Legal File, Black|37.76|1|0.0|10.5728
9008|CA-2019-107825|2019-11-18|2019-11-18|Same Day|NB-18655|Nona Balk|Corporate|United States|Milwaukee|Wisconsin|53209.0|Central|OFF-LA-10003720|Office Supplies|Labels|Avery 487|7.38|2|0.0|3.4686
9009|CA-2019-107825|2019-11-18|2019-11-18|Same Day|NB-18655|Nona Balk|Corporate|United States|Milwaukee|Wisconsin|53209.0|Central|FUR-FU-10000206|Furniture|Furnishings|GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs|5.82|2|0.0|2.7354
9010|CA-2019-106047|2019-07-12|2019-07-18|Standard Class|CS-11860|Cari Schnelling|Consumer|United States|Fairfield|Ohio|45014.0|East|OFF-PA-10000791|Office Supplies|Paper|Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book|3.816|1|0.2|1.1924999999999997
9011|CA-2019-127803|2019-05-19|2019-05-23|Standard Class|ND-18460|Neil Ducich|Corporate|United States|Huntsville|Alabama|35810.0|South|OFF-BI-10001787|Office Supplies|Binders|Wilson Jones Four-Pocket Poly Binders|26.16|4|0.0|12.8184
9012|CA-2017-137071|2017-12-20|2017-12-21|First Class|ED-13885|Emily Ducich|Home Office|United States|Houston|Texas|77036.0|Central|TEC-AC-10004353|Technology|Accessories|Hypercom P1300 Pinpad|100.80000000000001|2|0.2|21.42
9013|CA-2018-121447|2018-02-21|2018-02-22|First Class|EA-14035|Erin Ashbrook|Corporate|United States|New York City|New York|10011.0|East|FUR-FU-10001861|Furniture|Furnishings|Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts|135.79999999999998|7|0.0|66.54199999999999
9014|CA-2019-143084|2019-03-18|2019-03-22|Standard Class|BP-11050|Barry Pond|Corporate|United States|Los Angeles|California|90008.0|West|OFF-AR-10002766|Office Supplies|Art|Prang Drawing Pencil Set|13.899999999999999|5|0.0|3.7529999999999997
9015|CA-2019-143084|2019-03-18|2019-03-22|Standard Class|BP-11050|Barry Pond|Corporate|United States|Los Angeles|California|90008.0|West|OFF-EN-10003072|Office Supplies|Envelopes|Peel & Seel Envelopes|19.4|5|0.0|9.312000000000001
9016|CA-2018-131639|2018-12-17|2018-12-23|Standard Class|NS-18640|Noel Staavos|Corporate|United States|Carlsbad|New Mexico|88220.0|West|OFF-BI-10001636|Office Supplies|Binders|Ibico Plastic and Wire Spiral Binding Combs|13.488|2|0.2|4.3835999999999995
9017|CA-2018-131639|2018-12-17|2018-12-23|Standard Class|NS-18640|Noel Staavos|Corporate|United States|Carlsbad|New Mexico|88220.0|West|OFF-BI-10000948|Office Supplies|Binders|GBC Laser Imprintable Binding System Covers, Desert Sand|11.416|1|0.2|3.852899999999999
9018|CA-2018-161361|2018-03-26|2018-03-28|Second Class|MV-17485|Mark Van Huff|Consumer|United States|Pocatello|Idaho|83201.0|West|OFF-PA-10001838|Office Supplies|Paper|"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"|17.64|3|0.0|8.6436
9019|CA-2018-161361|2018-03-26|2018-03-28|Second Class|MV-17485|Mark Van Huff|Consumer|United States|Pocatello|Idaho|83201.0|West|OFF-BI-10002215|Office Supplies|Binders|"Wilson Jones Hanging View Binder, White, 1"""|17.04|3|0.2|5.5379999999999985
9020|CA-2016-100706|2016-12-16|2016-12-18|Second Class|LE-16810|Laurel Elliston|Consumer|United States|Springfield|Virginia|22153.0|South|TEC-AC-10001314|Technology|Accessories|Case Logic 2.4GHz Wireless Keyboard|99.98|2|0.0|7.9983999999999895
9021|CA-2016-100706|2016-12-16|2016-12-18|Second Class|LE-16810|Laurel Elliston|Consumer|United States|Springfield|Virginia|22153.0|South|FUR-FU-10002268|Furniture|Furnishings|Ultra Door Push Plate|29.46|6|0.0|9.721799999999998
9022|CA-2017-129525|2017-11-15|2017-11-20|Standard Class|VP-21760|Victoria Pisteka|Corporate|United States|Toledo|Ohio|43615.0|East|OFF-BI-10002133|Office Supplies|Binders|"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"|166.92000000000002|13|0.7|-116.844
9023|US-2018-141880|2018-08-22|2018-08-23|First Class|TC-21475|Tony Chapman|Home Office|United States|Fort Collins|Colorado|80525.0|West|FUR-FU-10001979|Furniture|Furnishings|Dana Halogen Swing-Arm Architect Lamp|98.328|3|0.2|9.832800000000006
